pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits,recipient_class,donor_class
426,446641702,1048624,2,46669568,65536,2175,379,6,6
426,446641702,1048624,3,46694144,16384,1815,319,6,6
426,446641702,1048624,4,118538752,16384,1571,273,6,6
426,446641702,1048624,5,117424640,65536,1412,244,6,6
426,446641702,1048624,6,47719680,65536,1258,200,6,6
428,448742521,1048964,0,40937216,16384,3475,607,6,6
428,448742521,1048964,1,48260352,16384,2363,411,6,6
428,448742521,1048964,2,46669568,65536,2175,379,6,6
428,448742521,1048964,3,46694144,16384,1815,319,6,6
428,448742521,1048964,4,118538752,16384,1571,273,6,6
428,448742521,1048964,5,117424640,65536,1412,244,6,6
428,448742521,1048964,6,47719680,65536,1258,200,6,6
429,449791485,1047988,0,42968832,65536,9292,1634,10,10
429,449791485,1047988,1,43017984,16384,8971,1579,10,10
429,449791485,1047988,2,42508288,4096,7432,1694,10,10
429,449791485,1047988,3,56115712,65536,4513,739,10,10
429,449791485,1047988,4,62403072,65536,4012,660,10,10
429,449791485,1047988,5,143680512,4096,3827,881,10,10
430,450839473,1048996,0,447690496,65536,5954,922,0,0
430,450839473,1048996,1,448183552,65536,5214,830,0,0
431,451888469,1048228,0,451355648,16384,12378,2120,0,0
431,451888469,1048228,1,447690496,65536,5954,922,0,0
431,451888469,1048228,2,448183552,65536,5214,830,0,0
432,452936697,1048802,0,451355648,16384,12378,2120,0,0
432,452936697,1048802,1,451888640,65536,9395,1469,0,0
432,452936697,1048802,2,452870912,65536,6823,1061,0,0
432,452936697,1048802,3,447690496,65536,5954,922,0,0
432,452936697,1048802,4,448183552,65536,5214,830,0,0
433,453985499,1048967,0,40937216,16384,3475,607,6,6
433,453985499,1048967,1,48260352,16384,2363,411,6,6
433,453985499,1048967,2,46669568,65536,2175,379,6,6
433,453985499,1048967,3,46694144,16384,1815,319,6,6
433,453985499,1048967,4,118538752,16384,1571,273,6,6
433,453985499,1048967,5,117424640,65536,1412,244,6,6
433,453985499,1048967,6,47719680,65536,1258,200,6,6
434,455034466,1048436,0,42968832,65536,9292,1634,10,10
434,455034466,1048436,1,43017984,16384,8971,1579,10,10
434,455034466,1048436,2,42508288,4096,7432,1694,10,10
434,455034466,1048436,3,56115712,65536,4513,739,10,10
434,455034466,1048436,4,62403072,65536,4012,660,10,10
434,455034466,1048436,5,143680512,4096,3827,881,10,10
435,456082902,1048450,0,42968832,65536,9292,1634,10,10
435,456082902,1048450,1,43017984,16384,8971,1579,10,10
435,456082902,1048450,2,42508288,4096,7432,1694,10,10
435,456082902,1048450,3,56115712,65536,4513,739,10,10
435,456082902,1048450,4,62403072,65536,4012,660,10,10
435,456082902,1048450,5,143680512,4096,3827,881,10,10
436,457131352,1047848,0,451355648,16384,12378,2120,0,0
436,457131352,1047848,1,451888640,65536,9395,1469,0,0
436,457131352,1047848,2,452870912,65536,6823,1061,0,0
436,457131352,1047848,3,447690496,65536,5954,922,0,0
436,457131352,1047848,4,448183552,65536,5214,830,0,0
437,458179200,1048395,0,42968832,65536,9292,1634,10,10
437,458179200,1048395,1,43017984,16384,8971,1579,10,10
437,458179200,1048395,2,42508288,4096,7432,1694,10,10
437,458179200,1048395,3,456082944,16384,6397,1131,10,10
437,458179200,1048395,4,56115712,65536,4513,739,10,10
437,458179200,1048395,5,62403072,65536,4012,660,10,10
437,458179200,1048395,6,143680512,4096,3827,881,10,10
438,459227595,1048883,0,451355648,16384,12378,2120,0,0
438,459227595,1048883,1,451888640,65536,9395,1469,0,0
438,459227595,1048883,2,452870912,65536,6823,1061,0,0
438,459227595,1048883,3,447690496,65536,5954,922,0,0
438,459227595,1048883,4,448183552,65536,5214,830,0,0
439,460276478,1049257,0,451355648,16384,12378,2120,0,0
439,460276478,1049257,1,451888640,65536,9395,1469,0,0
439,460276478,1049257,2,452870912,65536,6823,1061,0,0
439,460276478,1049257,3,447690496,65536,5954,922,0,0
439,460276478,1049257,4,448183552,65536,5214,830,0,0
440,461325735,1048384,0,451355648,16384,12378,2120,0,0
440,461325735,1048384,1,451888640,65536,9395,1469,0,0
440,461325735,1048384,2,452870912,65536,6823,1061,0,0
440,461325735,1048384,3,447690496,65536,5954,922,0,0
440,461325735,1048384,4,448183552,65536,5214,830,0,0
441,462374119,1047493,0,451355648,16384,12378,2120,0,0
441,462374119,1047493,1,451888640,65536,9395,1469,0,0
441,462374119,1047493,2,452870912,65536,6823,1061,0,0
441,462374119,1047493,3,447690496,65536,5954,922,0,0
441,462374119,1047493,4,448183552,65536,5214,830,0,0
442,463421612,1048858,0,42968832,65536,9292,1634,10,10
442,463421612,1048858,1,43017984,16384,8971,1579,10,10
442,463421612,1048858,2,42508288,4096,7432,1694,10,10
442,463421612,1048858,3,456082944,16384,6397,1131,10,10
442,463421612,1048858,4,56115712,65536,4513,739,10,10
442,463421612,1048858,5,62403072,65536,4012,660,10,10
442,463421612,1048858,6,143680512,4096,3827,881,10,10
443,464470470,1048976,0,451355648,16384,12378,2120,0,0
443,464470470,1048976,1,451888640,65536,9395,1469,0,0
443,464470470,1048976,2,452870912,65536,6823,1061,0,0
443,464470470,1048976,3,447690496,65536,5954,922,0,0
443,464470470,1048976,4,448183552,65536,5214,830,0,0
444,465519446,1048625,0,451355648,16384,12378,2120,0,0
444,465519446,1048625,1,451888640,65536,9395,1469,0,0
444,465519446,1048625,2,452870912,65536,6823,1061,0,0
444,465519446,1048625,3,447690496,65536,5954,922,0,0
444,465519446,1048625,4,448183552,65536,5214,830,0,0
445,466568071,1042648,0,42968832,65536,9292,1634,10,10
445,466568071,1042648,1,43017984,16384,8971,1579,10,10
445,466568071,1042648,2,42508288,4096,7432,1694,10,10
445,466568071,1042648,3,456082944,16384,6397,1131,10,10
445,466568071,1042648,4,56115712,65536,4513,739,10,10
445,466568071,1042648,5,62403072,65536,4012,660,10,10
445,466568071,1042648,6,143680512,4096,3827,881,10,10
446,467610719,1049050,0,42968832,65536,9292,1634,10,10
446,467610719,1049050,1,43017984,16384,8971,1579,10,10
446,467610719,1049050,2,42508288,4096,7432,1694,10,10
446,467610719,1049050,3,456082944,16384,6397,1131,10,10
446,467610719,1049050,4,56115712,65536,4513,739,10,10
446,467610719,1049050,5,62403072,65536,4012,660,10,10
446,467610719,1049050,6,143680512,4096,3827,881,10,10
447,468659769,1048306,0,42968832,65536,9292,1634,10,10
447,468659769,1048306,1,43017984,16384,8971,1579,10,10
447,468659769,1048306,2,42508288,4096,7432,1694,10,10
447,468659769,1048306,3,456082944,16384,6397,1131,10,10
447,468659769,1048306,4,56115712,65536,4513,739,10,10
447,468659769,1048306,5,62403072,65536,4012,660,10,10
447,468659769,1048306,6,143680512,4096,3827,881,10,10
448,469708075,1047775,0,451355648,16384,12378,2120,0,0
448,469708075,1047775,1,451888640,65536,9395,1469,0,0
448,469708075,1047775,2,452870912,65536,6823,1061,0,0
448,469708075,1047775,3,447690496,65536,5954,922,0,0
448,469708075,1047775,4,448183552,65536,5214,830,0,0
449,470755850,1045649,0,451355648,16384,12378,2120,0,0
449,470755850,1045649,1,451888640,65536,9395,1469,0,0
449,470755850,1045649,2,452870912,65536,6823,1061,0,0
449,470755850,1045649,3,447690496,65536,5954,922,0,0
449,470755850,1045649,4,448183552,65536,5214,830,0,0
450,471801499,1048049,0,42968832,65536,9292,1634,10,10
450,471801499,1048049,1,43017984,16384,8971,1579,10,10
450,471801499,1048049,2,42508288,4096,7432,1694,10,10
450,471801499,1048049,3,456082944,16384,6397,1131,10,10
450,471801499,1048049,4,56115712,65536,4513,739,10,10
450,471801499,1048049,5,62403072,65536,4012,660,10,10
450,471801499,1048049,6,143680512,4096,3827,881,10,10
451,472849548,1048439,0,451355648,16384,12378,2120,0,0
451,472849548,1048439,1,451888640,65536,9395,1469,0,0
451,472849548,1048439,2,452870912,65536,6823,1061,0,0
451,472849548,1048439,3,447690496,65536,5954,922,0,0
451,472849548,1048439,4,448183552,65536,5214,830,0,0
451,472849548,1048439,5,471245824,65536,5163,841,0,0
452,473897987,1059005,0,451355648,16384,12378,2120,0,0
452,473897987,1059005,1,451888640,65536,9395,1469,0,0
452,473897987,1059005,2,452870912,65536,6823,1061,0,0
452,473897987,1059005,3,447690496,65536,5954,922,0,0
452,473897987,1059005,4,448183552,65536,5214,830,0,0
452,473897987,1059005,5,471245824,65536,5163,841,0,0
453,474956992,1048122,0,451355648,16384,12378,2120,0,0
453,474956992,1048122,1,451888640,65536,9395,1469,0,0
453,474956992,1048122,2,452870912,65536,6823,1061,0,0
453,474956992,1048122,3,447690496,65536,5954,922,0,0
453,474956992,1048122,4,448183552,65536,5214,830,0,0
453,474956992,1048122,5,471245824,65536,5163,841,0,0
454,476005114,1048830,0,451355648,16384,12378,2120,0,0
454,476005114,1048830,1,451888640,65536,9395,1469,0,0
454,476005114,1048830,2,452870912,65536,6823,1061,0,0
454,476005114,1048830,3,447690496,65536,5954,922,0,0
454,476005114,1048830,4,448183552,65536,5214,830,0,0
454,476005114,1048830,5,471245824,65536,5163,841,0,0
455,477053944,1049318,0,451355648,16384,12378,2120,0,0
455,477053944,1049318,1,451888640,65536,9395,1469,0,0
455,477053944,1049318,2,452870912,65536,6823,1061,0,0
455,477053944,1049318,3,447690496,65536,5954,922,0,0
455,477053944,1049318,4,448183552,65536,5214,830,0,0
455,477053944,1049318,5,471245824,65536,5163,841,0,0
456,478103262,1048852,0,13641728,16384,7194,1222,9,9
456,478103262,1048852,1,16797952,4096,5067,1151,9,9
456,478103262,1048852,2,1048320,65536,4869,843,9,9
456,478103262,1048852,3,1540096,65536,4779,829,9,9
456,478103262,1048852,4,3080960,65536,3850,616,9,9
456,478103262,1048852,5,4129792,65536,3570,616,9,9
456,478103262,1048852,6,2097920,16384,3515,605,9,9
457,479152114,1046738,0,13641728,16384,7194,1222,9,9
457,479152114,1046738,1,16797952,4096,5067,1151,9,9
457,479152114,1046738,2,1048320,65536,4869,843,9,9
457,479152114,1046738,3,1540096,65536,4779,829,9,9
457,479152114,1046738,4,3080960,65536,3850,616,9,9
457,479152114,1046738,5,4129792,65536,3570,616,9,9
457,479152114,1046738,6,2097920,16384,3515,605,9,9
458,480198852,1047896,0,451355648,16384,12378,2120,0,0
458,480198852,1047896,1,451888640,65536,9395,1469,0,0
458,480198852,1047896,2,452870912,65536,6823,1061,0,0
458,480198852,1047896,3,447690496,65536,5954,922,0,0
458,480198852,1047896,4,448183552,65536,5214,830,0,0
458,480198852,1047896,5,471245824,65536,5163,841,0,0
459,481246748,1048413,0,451355648,16384,12378,2120,0,0
459,481246748,1048413,1,451888640,65536,9395,1469,0,0
459,481246748,1048413,2,452870912,65536,6823,1061,0,0
459,481246748,1048413,3,447690496,65536,5954,922,0,0
459,481246748,1048413,4,448183552,65536,5214,830,0,0
459,481246748,1048413,5,471245824,65536,5163,841,0,0
460,482295161,1049184,0,451355648,16384,12378,2120,0,0
460,482295161,1049184,1,451888640,65536,9395,1469,0,0
460,482295161,1049184,2,452870912,65536,6823,1061,0,0
460,482295161,1049184,3,447690496,65536,5954,922,0,0
460,482295161,1049184,4,448183552,65536,5214,830,0,0
460,482295161,1049184,5,471245824,65536,5163,841,0,0
461,483344345,1048184,0,451355648,16384,12378,2120,0,0
461,483344345,1048184,1,451888640,65536,9395,1469,0,0
461,483344345,1048184,2,452870912,65536,6823,1061,0,0
461,483344345,1048184,3,447690496,65536,5954,922,0,0
461,483344345,1048184,4,448183552,65536,5214,830,0,0
461,483344345,1048184,5,471245824,65536,5163,841,0,0
462,484392529,1050368,0,451355648,16384,12378,2120,0,0
462,484392529,1050368,1,451888640,65536,9395,1469,0,0
462,484392529,1050368,2,452870912,65536,6823,1061,0,0
462,484392529,1050368,3,447690496,65536,5954,922,0,0
462,484392529,1050368,4,448183552,65536,5214,830,0,0
462,484392529,1050368,5,471245824,65536,5163,841,0,0
463,485442897,1047962,0,451355648,16384,12378,2120,0,0
463,485442897,1047962,1,451888640,65536,9395,1469,0,0
463,485442897,1047962,2,452870912,65536,6823,1061,0,0
463,485442897,1047962,3,447690496,65536,5954,922,0,0
463,485442897,1047962,4,448183552,65536,5214,830,0,0
463,485442897,1047962,5,471245824,65536,5163,841,0,0
464,486490859,1049387,0,451355648,16384,12378,2120,0,0
464,486490859,1049387,1,451888640,65536,9395,1469,0,0
464,486490859,1049387,2,452870912,65536,6823,1061,0,0
464,486490859,1049387,3,447690496,65536,5954,922,0,0
464,486490859,1049387,4,485934080,65536,5910,972,0,0
464,486490859,1049387,5,448183552,65536,5214,830,0,0
464,486490859,1049387,6,471245824,65536,5163,841,0,0
465,487540246,1047893,0,451355648,16384,12378,2120,0,0
465,487540246,1047893,1,451888640,65536,9395,1469,0,0
465,487540246,1047893,2,452870912,65536,6823,1061,0,0
465,487540246,1047893,3,447690496,65536,5954,922,0,0
465,487540246,1047893,4,485934080,65536,5910,972,0,0
465,487540246,1047893,5,448183552,65536,5214,830,0,0
465,487540246,1047893,6,471245824,65536,5163,841,0,0
466,488588139,1047723,0,451355648,16384,12378,2120,0,0
466,488588139,1047723,1,451888640,65536,9395,1469,0,0
466,488588139,1047723,2,452870912,65536,6823,1061,0,0
466,488588139,1047723,3,447690496,65536,5954,922,0,0
466,488588139,1047723,4,485934080,65536,5910,972,0,0
466,488588139,1047723,5,448183552,65536,5214,830,0,0
466,488588139,1047723,6,471245824,65536,5163,841,0,0
467,489635862,1048909,0,13641728,16384,7194,1222,9,9
467,489635862,1048909,1,16797952,4096,5067,1151,9,9
467,489635862,1048909,2,1048320,65536,4869,843,9,9
467,489635862,1048909,3,1540096,65536,4779,829,9,9
467,489635862,1048909,4,3080960,65536,3850,616,9,9
467,489635862,1048909,5,4129792,65536,3570,616,9,9
467,489635862,1048909,6,2097920,16384,3515,605,9,9
468,490684771,1048061,0,451355648,16384,12378,2120,0,0
468,490684771,1048061,1,451888640,65536,9395,1469,0,0
468,490684771,1048061,2,452870912,65536,6823,1061,0,0
468,490684771,1048061,3,447690496,65536,5954,922,0,0
468,490684771,1048061,4,485934080,65536,5910,972,0,0
468,490684771,1048061,5,448183552,65536,5214,830,0,0
468,490684771,1048061,6,471245824,65536,5163,841,0,0
469,491732832,1048181,0,42968832,65536,9292,1634,10,10
469,491732832,1048181,1,43017984,16384,8971,1579,10,10
469,491732832,1048181,2,42508288,4096,7432,1694,10,10
469,491732832,1048181,3,456082944,16384,6397,1131,10,10
469,491732832,1048181,4,56115712,65536,4513,739,10,10
469,491732832,1048181,5,62403072,65536,4012,660,10,10
469,491732832,1048181,6,143680512,4096,3827,881,10,10
470,492781013,1047740,0,451355648,16384,12378,2120,0,0
470,492781013,1047740,1,451888640,65536,9395,1469,0,0
470,492781013,1047740,2,452870912,65536,6823,1061,0,0
470,492781013,1047740,3,447690496,65536,5954,922,0,0
470,492781013,1047740,4,485934080,65536,5910,972,0,0
470,492781013,1047740,5,448183552,65536,5214,830,0,0
470,492781013,1047740,6,471245824,65536,5163,841,0,0
471,493828753,1049457,0,451355648,16384,12378,2120,0,0
471,493828753,1049457,1,451888640,65536,9395,1469,0,0
471,493828753,1049457,2,452870912,65536,6823,1061,0,0
471,493828753,1049457,3,447690496,65536,5954,922,0,0
471,493828753,1049457,4,485934080,65536,5910,972,0,0
471,493828753,1049457,5,448183552,65536,5214,830,0,0
471,493828753,1049457,6,471245824,65536,5163,841,0,0
472,494878210,1048247,0,451355648,16384,12378,2120,0,0
472,494878210,1048247,1,451888640,65536,9395,1469,0,0
472,494878210,1048247,2,452870912,65536,6823,1061,0,0
472,494878210,1048247,3,447690496,65536,5954,922,0,0
472,494878210,1048247,4,485934080,65536,5910,972,0,0
472,494878210,1048247,5,448183552,65536,5214,830,0,0
472,494878210,1048247,6,471245824,65536,5163,841,0,0
473,495926457,1048643,0,451355648,16384,12378,2120,0,0
473,495926457,1048643,1,451888640,65536,9395,1469,0,0
473,495926457,1048643,2,452870912,65536,6823,1061,0,0
473,495926457,1048643,3,447690496,65536,5954,922,0,0
473,495926457,1048643,4,485934080,65536,5910,972,0,0
473,495926457,1048643,5,448183552,65536,5214,830,0,0
473,495926457,1048643,6,471245824,65536,5163,841,0,0
474,496975100,1048117,0,451355648,16384,12378,2120,0,0
474,496975100,1048117,1,451888640,65536,9395,1469,0,0
474,496975100,1048117,2,452870912,65536,6823,1061,0,0
474,496975100,1048117,3,447690496,65536,5954,922,0,0
474,496975100,1048117,4,485934080,65536,5910,972,0,0
474,496975100,1048117,5,448183552,65536,5214,830,0,0
474,496975100,1048117,6,471245824,65536,5163,841,0,0
475,498023217,1048878,0,42968832,65536,9292,1634,10,10
475,498023217,1048878,1,43017984,16384,8971,1579,10,10
475,498023217,1048878,2,42508288,4096,7432,1694,10,10
475,498023217,1048878,3,456082944,16384,6397,1131,10,10
475,498023217,1048878,4,56115712,65536,4513,739,10,10
475,498023217,1048878,5,62403072,65536,4012,660,10,10
475,498023217,1048878,6,143680512,4096,3827,881,10,10
476,499072095,1047966,0,451355648,16384,12378,2120,0,0
476,499072095,1047966,1,451888640,65536,9395,1469,0,0
476,499072095,1047966,2,452870912,65536,6823,1061,0,0
476,499072095,1047966,3,447690496,65536,5954,922,0,0
476,499072095,1047966,4,485934080,65536,5910,972,0,0
476,499072095,1047966,5,448183552,65536,5214,830,0,0
476,499072095,1047966,6,471245824,65536,5163,841,0,0
477,500120061,1048419,0,451355648,16384,12378,2120,0,0
477,500120061,1048419,1,451888640,65536,9395,1469,0,0
477,500120061,1048419,2,452870912,65536,6823,1061,0,0
477,500120061,1048419,3,447690496,65536,5954,922,0,0
477,500120061,1048419,4,485934080,65536,5910,972,0,0
477,500120061,1048419,5,448183552,65536,5214,830,0,0
477,500120061,1048419,6,471245824,65536,5163,841,0,0
478,501168480,1047973,0,451355648,16384,12378,2120,0,0
478,501168480,1047973,1,451888640,65536,9395,1469,0,0
478,501168480,1047973,2,452870912,65536,6823,1061,0,0
478,501168480,1047973,3,447690496,65536,5954,922,0,0
478,501168480,1047973,4,485934080,65536,5910,972,0,0
478,501168480,1047973,5,448183552,65536,5214,830,0,0
478,501168480,1047973,6,471245824,65536,5163,841,0,0
479,502216453,1049001,0,451355648,16384,12378,2120,0,0
479,502216453,1049001,1,451888640,65536,9395,1469,0,0
479,502216453,1049001,2,452870912,65536,6823,1061,0,0
479,502216453,1049001,3,447690496,65536,5954,922,0,0
479,502216453,1049001,4,485934080,65536,5910,972,0,0
479,502216453,1049001,5,448183552,65536,5214,830,0,0
479,502216453,1049001,6,471245824,65536,5163,841,0,0
480,503265454,1048905,0,42968832,65536,9292,1634,10,10
480,503265454,1048905,1,43017984,16384,8971,1579,10,10
480,503265454,1048905,2,42508288,4096,7432,1694,10,10
480,503265454,1048905,3,456082944,16384,6397,1131,10,10
480,503265454,1048905,4,56115712,65536,4513,739,10,10
480,503265454,1048905,5,62403072,65536,4012,660,10,10
480,503265454,1048905,6,143680512,4096,3827,881,10,10
481,504314359,1048508,0,40937216,16384,3475,607,6,6
481,504314359,1048508,1,48260352,16384,2363,411,6,6
481,504314359,1048508,2,46669568,65536,2175,379,6,6
481,504314359,1048508,3,46694144,16384,1815,319,6,6
481,504314359,1048508,4,118538752,16384,1571,273,6,6
481,504314359,1048508,5,117424640,65536,1412,244,6,6
481,504314359,1048508,6,47719680,65536,1258,200,6,6
482,505362867,1048252,0,42968832,65536,9292,1634,10,10
482,505362867,1048252,1,43017984,16384,8971,1579,10,10
482,505362867,1048252,2,42508288,4096,7432,1694,10,10
482,505362867,1048252,3,456082944,16384,6397,1131,10,10
482,505362867,1048252,4,56115712,65536,4513,739,10,10
482,505362867,1048252,5,62403072,65536,4012,660,10,10
482,505362867,1048252,6,143680512,4096,3827,881,10,10
483,506411119,1048772,0,42968832,65536,9292,1634,10,10
483,506411119,1048772,1,43017984,16384,8971,1579,10,10
483,506411119,1048772,2,42508288,4096,7432,1694,10,10
483,506411119,1048772,3,456082944,16384,6397,1131,10,10
483,506411119,1048772,4,56115712,65536,4513,739,10,10
483,506411119,1048772,5,62403072,65536,4012,660,10,10
483,506411119,1048772,6,143680512,4096,3827,881,10,10
484,507459891,1047773,0,13641728,16384,7194,1222,9,9
484,507459891,1047773,1,16797952,4096,5067,1151,9,9
484,507459891,1047773,2,1048320,65536,4869,843,9,9
484,507459891,1047773,3,1540096,65536,4779,829,9,9
484,507459891,1047773,4,3080960,65536,3850,616,9,9
484,507459891,1047773,5,4129792,65536,3570,616,9,9
484,507459891,1047773,6,2097920,16384,3515,605,9,9
485,508507664,1048084,0,42968832,65536,9292,1634,10,10
485,508507664,1048084,1,43017984,16384,8971,1579,10,10
485,508507664,1048084,2,42508288,4096,7432,1694,10,10
485,508507664,1048084,3,456082944,16384,6397,1131,10,10
485,508507664,1048084,4,56115712,65536,4513,739,10,10
485,508507664,1048084,5,62403072,65536,4012,660,10,10
485,508507664,1048084,6,143680512,4096,3827,881,10,10
486,509555748,1047394,0,42968832,65536,9292,1634,10,10
486,509555748,1047394,1,43017984,16384,8971,1579,10,10
486,509555748,1047394,2,42508288,4096,7432,1694,10,10
486,509555748,1047394,3,456082944,16384,6397,1131,10,10
486,509555748,1047394,4,56115712,65536,4513,739,10,10
486,509555748,1047394,5,62403072,65536,4012,660,10,10
486,509555748,1047394,6,143680512,4096,3827,881,10,10
487,510603142,1048535,0,451355648,16384,12378,2120,0,0
487,510603142,1048535,1,451888640,65536,9395,1469,0,0
487,510603142,1048535,2,452870912,65536,6823,1061,0,0
487,510603142,1048535,3,447690496,65536,5954,922,0,0
487,510603142,1048535,4,485934080,65536,5910,972,0,0
487,510603142,1048535,5,448183552,65536,5214,830,0,0
487,510603142,1048535,6,471245824,65536,5163,841,0,0
488,511651677,1048310,0,42968832,65536,9292,1634,10,10
488,511651677,1048310,1,43017984,16384,8971,1579,10,10
488,511651677,1048310,2,42508288,4096,7432,1694,10,10
488,511651677,1048310,3,456082944,16384,6397,1131,10,10
488,511651677,1048310,4,56115712,65536,4513,739,10,10
488,511651677,1048310,5,62403072,65536,4012,660,10,10
488,511651677,1048310,6,143680512,4096,3827,881,10,10
489,512699987,1048981,0,42968832,65536,9292,1634,10,10
489,512699987,1048981,1,43017984,16384,8971,1579,10,10
489,512699987,1048981,2,42508288,4096,7432,1694,10,10
489,512699987,1048981,3,456082944,16384,6397,1131,10,10
489,512699987,1048981,4,56115712,65536,4513,739,10,10
489,512699987,1048981,5,62403072,65536,4012,660,10,10
489,512699987,1048981,6,143680512,4096,3827,881,10,10
490,513748968,1047901,0,451355648,16384,12378,2120,0,0
490,513748968,1047901,1,451888640,65536,9395,1469,0,0
490,513748968,1047901,2,452870912,65536,6823,1061,0,0
490,513748968,1047901,3,447690496,65536,5954,922,0,0
490,513748968,1047901,4,485934080,65536,5910,972,0,0
490,513748968,1047901,5,448183552,65536,5214,830,0,0
490,513748968,1047901,6,471245824,65536,5163,841,0,0
491,514796869,1048256,0,451355648,16384,12378,2120,0,0
491,514796869,1048256,1,451888640,65536,9395,1469,0,0
491,514796869,1048256,2,452870912,65536,6823,1061,0,0
491,514796869,1048256,3,447690496,65536,5954,922,0,0
491,514796869,1048256,4,485934080,65536,5910,972,0,0
491,514796869,1048256,5,448183552,65536,5214,830,0,0
491,514796869,1048256,6,471245824,65536,5163,841,0,0
492,515845125,1049095,0,451355648,16384,12378,2120,0,0
492,515845125,1049095,1,451888640,65536,9395,1469,0,0
492,515845125,1049095,2,452870912,65536,6823,1061,0,0
492,515845125,1049095,3,447690496,65536,5954,922,0,0
492,515845125,1049095,4,485934080,65536,5910,972,0,0
492,515845125,1049095,5,448183552,65536,5214,830,0,0
492,515845125,1049095,6,471245824,65536,5163,841,0,0
493,516894220,1049390,0,451355648,16384,12378,2120,0,0
493,516894220,1049390,1,451888640,65536,9395,1469,0,0
493,516894220,1049390,2,452870912,65536,6823,1061,0,0
493,516894220,1049390,3,447690496,65536,5954,922,0,0
493,516894220,1049390,4,485934080,65536,5910,972,0,0
493,516894220,1049390,5,448183552,65536,5214,830,0,0
493,516894220,1049390,6,471245824,65536,5163,841,0,0
494,517943610,1047909,0,451355648,16384,12378,2120,0,0
494,517943610,1047909,1,451888640,65536,9395,1469,0,0
494,517943610,1047909,2,452870912,65536,6823,1061,0,0
494,517943610,1047909,3,447690496,65536,5954,922,0,0
494,517943610,1047909,4,485934080,65536,5910,972,0,0
494,517943610,1047909,5,448183552,65536,5214,830,0,0
494,517943610,1047909,6,471245824,65536,5163,841,0,0
495,518991519,1048192,0,451355648,16384,12378,2120,0,0
495,518991519,1048192,1,451888640,65536,9395,1469,0,0
495,518991519,1048192,2,452870912,65536,6823,1061,0,0
495,518991519,1048192,3,447690496,65536,5954,922,0,0
495,518991519,1048192,4,485934080,65536,5910,972,0,0
495,518991519,1048192,5,448183552,65536,5214,830,0,0
495,518991519,1048192,6,471245824,65536,5163,841,0,0
496,520039711,1049031,0,451355648,16384,12378,2120,0,0
496,520039711,1049031,1,451888640,65536,9395,1469,0,0
496,520039711,1049031,2,452870912,65536,6823,1061,0,0
496,520039711,1049031,3,447690496,65536,5954,922,0,0
496,520039711,1049031,4,485934080,65536,5910,972,0,0
496,520039711,1049031,5,448183552,65536,5214,830,0,0
496,520039711,1049031,6,471245824,65536,5163,841,0,0
497,521088742,1048925,0,451355648,16384,12378,2120,0,0
497,521088742,1048925,1,451888640,65536,9395,1469,0,0
497,521088742,1048925,2,452870912,65536,6823,1061,0,0
497,521088742,1048925,3,447690496,65536,5954,922,0,0
497,521088742,1048925,4,485934080,65536,5910,972,0,0
497,521088742,1048925,5,448183552,65536,5214,830,0,0
497,521088742,1048925,6,471245824,65536,5163,841,0,0
498,522137667,1048041,0,451355648,16384,12378,2120,0,0
498,522137667,1048041,1,451888640,65536,9395,1469,0,0
498,522137667,1048041,2,452870912,65536,6823,1061,0,0
498,522137667,1048041,3,447690496,65536,5954,922,0,0
498,522137667,1048041,4,485934080,65536,5910,972,0,0
498,522137667,1048041,5,448183552,65536,5214,830,0,0
498,522137667,1048041,6,471245824,65536,5163,841,0,0
499,523185708,1047713,0,451355648,16384,12378,2120,0,0
499,523185708,1047713,1,451888640,65536,9395,1469,0,0
499,523185708,1047713,2,452870912,65536,6823,1061,0,0
499,523185708,1047713,3,447690496,65536,5954,922,0,0
499,523185708,1047713,4,485934080,65536,5910,972,0,0
499,523185708,1047713,5,448183552,65536,5214,830,0,0
499,523185708,1047713,6,471245824,65536,5163,841,0,0
500,524233421,1037778,0,451355648,16384,12378,2120,0,0
500,524233421,1037778,1,451888640,65536,9395,1469,0,0
500,524233421,1037778,2,452870912,65536,6823,1061,0,0
500,524233421,1037778,3,447690496,65536,5954,922,0,0
500,524233421,1037778,4,485934080,65536,5910,972,0,0
500,524233421,1037778,5,448183552,65536,5214,830,0,0
500,524233421,1037778,6,471245824,65536,5163,841,0,0
501,525271199,1046106,0,40937216,16384,3475,607,6,6
501,525271199,1046106,1,48260352,16384,2363,411,6,6
501,525271199,1046106,2,46669568,65536,2175,379,6,6
501,525271199,1046106,3,46694144,16384,1815,319,6,6
501,525271199,1046106,4,118538752,16384,1571,273,6,6
501,525271199,1046106,5,117424640,65536,1412,244,6,6
501,525271199,1046106,6,47719680,65536,1258,200,6,6
502,526317305,1047880,0,40937216,16384,3475,607,6,6
502,526317305,1047880,1,48260352,16384,2363,411,6,6
502,526317305,1047880,2,46669568,65536,2175,379,6,6
502,526317305,1047880,3,46694144,16384,1815,319,6,6
502,526317305,1047880,4,118538752,16384,1571,273,6,6
502,526317305,1047880,5,117424640,65536,1412,244,6,6
502,526317305,1047880,6,47719680,65536,1258,200,6,6
503,527365185,1048580,0,42968832,65536,9292,1634,10,10
503,527365185,1048580,1,43017984,16384,8971,1579,10,10
503,527365185,1048580,2,42508288,4096,7432,1694,10,10
