recipient_group,source_group,donor_windows,donor_window_count,donor_bytes,phrase_score,signature_hits,overlap_windows,screen_score,donor_estimate_low,donor_estimate_expected,donor_estimate_high,evidence,recipient_start,recipient_length,recipient_class,source_start,source_class,source_reuse_candidates,estimated_plan_bytes_amortized,donor_estimate_net,scr2_macro_hits,scr2_raw_saving_bytes,scr2_cross_boundary_hits,scr2_top_macros,scr2_raw_reduction_pct,scr2_entropy_estimate,mini11_oracle_high,mini11_expected_net,combined_expected_net,confidence,validation,rank
499,494,518925824:65536,1,65536,350,56,1086,416051.519728,0.0,309.6,3096.0,uncalibrated_source_proxy,523185708,1047713,prose,517943610,prose,6,10.0,299.6,5269,68964,1,M13:12835;M1:10764;M7:10032;M14:5214;M17:3896,6.582336956781103,0.0,5.935239061536963,0.0,299.6,low,exact_warm_prefix_required,716
468,462,484392704:65536,1,65536,452,68,1761,546686.422529,0.0,309.6,3096.0,uncalibrated_source_proxy,490684771,1048061,prose,484392529,prose,6,10.0,299.6,5388,65990,0,M3:10604;M7:8008;M13:6715;M14:5632;M17:4136,6.296389236886021,0.0,5.937210463240879,0.0,299.6,low,exact_warm_prefix_required,717
496,494,518925824:65536,1,65536,685,107,1867,801878.861264,0.0,309.6,3096.0,uncalibrated_source_proxy,520039711,1049031,prose,517943610,prose,6,10.0,299.6,4040,65928,0,M64:18241;M7:12892;M34:12195;M17:4880;M18:4880,6.284656983444722,0.0,5.942705462243174,0.0,299.6,low,exact_warm_prefix_required,718
463,462,484909568:16384,1,16384,423,69,1968,525825.426775,0.0,309.6,3096.0,uncalibrated_source_proxy,485442897,1047962,prose,484392529,prose,6,10.0,299.6,5607,65820,1,M1:12213;M7:11528;M14:5852;M56:5490;M61:5320,6.28076208870169,0.0,5.9366496334458,0.0,299.6,low,exact_warm_prefix_required,719
466,462,484909568:16384,1,16384,579,93,1705,675632.691021,0.0,309.6,3096.0,uncalibrated_source_proxy,488588139,1047723,prose,484392529,prose,6,10.0,299.6,4855,65723,0,M13:15045;M7:9570;M3:7040;M14:3630;M17:3448,6.272936644513865,0.0,5.9352957110112134,0.0,299.6,low,exact_warm_prefix_required,720
464,455,477053952:16384,1,16384,427,75,1341,502399.346042,0.0,309.6,3096.0,uncalibrated_source_proxy,486490859,1049387,prose,477053944,prose,6,10.0,299.6,5530,65287,1,M7:11352;M1:11017;M14:4301;M17:4288;M18:4272,6.221441660702867,0.0,5.94472218352649,0.0,299.6,low,exact_warm_prefix_required,721
464,462,484909568:16384,1,16384,554,94,1999,662105.799208,0.0,309.6,3096.0,uncalibrated_source_proxy,486490859,1049387,prose,484392529,prose,6,10.0,299.6,5530,65287,1,M7:11352;M1:11017;M14:4301;M17:4288;M18:4272,6.221441660702867,0.0,5.94472218352649,0.0,299.6,low,exact_warm_prefix_required,722
465,462,484909568:16384,1,16384,758,124,1802,867986.234295,0.0,309.6,3096.0,uncalibrated_source_proxy,487540246,1047893,prose,484392529,prose,6,10.0,299.6,5522,64330,1,M1:12627;M7:11792;M92:5540;M104:5470;M88:5460,6.138985564365828,0.0,5.9362587520734715,0.0,299.6,low,exact_warm_prefix_required,723
462,455,477053952:16384,1,16384,384,66,1272,453659.92723,0.0,309.6,3096.0,uncalibrated_source_proxy,484392529,1050368,prose,477053944,prose,6,10.0,299.6,5568,63963,1,M7:10758;M1:8487;M14:5533;M17:4096;M18:4088,6.089580032902754,0.0,5.9502794969504595,0.0,299.6,low,exact_warm_prefix_required,724
475,450,472292608:65536,1,65536,303,51,1186,362396.251883,0.0,309.6,3096.0,uncalibrated_source_proxy,498023217,1048878,mixed,471801499,mixed,6,10.0,299.6,5608,63907,1,M1:7682;M7:7238;M103:4090;M118:3710;M17:3616,6.092891642307303,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,725
460,455,478037504:65536,1,65536,432,66,1263,502514.820049,0.0,309.6,3096.0,uncalibrated_source_proxy,482295161,1049184,prose,477053944,prose,6,10.0,299.6,5534,63824,1,M1:11385;M7:11088;M56:5832;M14:5632;M17:4136,6.083203708787019,0.0,5.943572199199205,0.0,299.6,low,exact_warm_prefix_required,726
497,494,518925824:65536,1,65536,727,113,1813,843147.813322,0.0,309.6,3096.0,uncalibrated_source_proxy,521088742,1048925,prose,517943610,prose,6,10.0,299.6,3983,62935,0,M64:18722;M7:12628;M34:9225;M17:4848;M18:4848,5.999952332149582,0.0,5.942104977816118,0.0,299.6,low,exact_warm_prefix_required,727
500,494,518925824:65536,1,65536,262,42,1039,321965.459482,0.0,309.6,3096.0,uncalibrated_source_proxy,524233421,1037778,prose,517943610,prose,6,10.0,299.6,4709,61533,1,M13:11645;M1:9959;M7:8932;M14:4587;M71:3752,5.929302798864497,0.0,5.878957808869134,0.0,299.6,low,exact_warm_prefix_required,728
461,455,478037504:65536;477053952:16384,2,81920,828,132,1204,571541.413925,0.0,309.6,3096.0,uncalibrated_source_proxy,483344345,1048184,prose,477053944,prose,6,10.0,299.6,5295,59822,1,M1:10235;M7:9570;M14:5005;M56:4788;M104:3760,5.70720407867321,0.0,5.93790725177416,0.0,299.6,low,exact_warm_prefix_required,729
459,455,477053952:16384;478086656:16384,2,32768,601,101,1200,371711.173498,0.0,309.6,3096.0,uncalibrated_source_proxy,481246748,1048413,prose,477053944,prose,6,10.0,299.6,4979,56172,1,M7:8954;M1:8924;M14:4741;M17:3528;M18:3528,5.35781223620844,0.0,5.939204524734495,0.0,299.6,low,exact_warm_prefix_required,730
480,450,472292608:65536,1,65536,229,41,844,272593.714963,0.0,309.6,3096.0,uncalibrated_source_proxy,503265454,1048905,mixed,471801499,mixed,6,10.0,299.6,4645,55112,0,M3:8250;M7:6798;M13:4590;M17:3400;M18:3384,5.25424132786096,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,731
479,462,484909568:16384,1,16384,269,51,1336,336592.854386,0.0,309.6,3096.0,uncalibrated_source_proxy,502216453,1049001,prose,484392529,prose,6,10.0,299.6,4511,54231,0,M3:10406;M7:9614;M17:4088;M18:4080;M34:3960,5.169775815275677,0.0,5.942535513820422,0.0,299.6,low,exact_warm_prefix_required,732
469,450,472292608:65536,1,65536,144,24,896,184906.184861,0.0,309.6,3096.0,uncalibrated_source_proxy,491732832,1048181,mixed,471801499,mixed,6,10.0,299.6,4407,52140,0,M3:7150;M13:5610;M7:5038;M14:4015;M17:2952,4.9743317232424555,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,733
486,450,472292608:65536,1,65536,200,34,806,240074.91737,0.0,309.6,3096.0,uncalibrated_source_proxy,509555748,1047394,mixed,471801499,mixed,6,10.0,299.6,4887,51211,1,M1:8142;M7:7238;M100:3700;M128:3230;M17:2832,4.889373053502312,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,734
484,467,490619136:65536,1,65536,295,45,619,331833.575018,0.0,309.6,3096.0,uncalibrated_source_proxy,507459891,1047773,list,489635862,list,6,10.0,299.6,4691,51190,1,M1:9223;M7:7942;M112:4690;M100:4060;M128:3980,4.885600220658483,0.0,8.928056501848767,0.0,299.6,low,exact_warm_prefix_required,735
458,455,478037504:65536,1,65536,262,40,1122,316979.300991,0.0,309.6,3096.0,uncalibrated_source_proxy,480198852,1047896,prose,477053944,prose,6,10.0,299.6,4573,49033,1,M1:7912;M7:6820;M14:4114;M18:3056;M17:3040,4.679185720720377,0.0,5.936275746915746,0.0,299.6,low,exact_warm_prefix_required,736
482,450,472292608:65536,1,65536,193,33,979,239829.055556,0.0,309.6,3096.0,uncalibrated_source_proxy,505362867,1048252,mixed,471801499,mixed,6,10.0,299.6,4521,48395,1,M3:7282;M12:5522;M7:3608;M17:3592;M18:3576,4.616733380904591,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,737
498,494,518925824:65536,1,65536,570,86,1303,655246.138311,0.0,309.6,3096.0,uncalibrated_source_proxy,522137667,1048041,prose,517943610,prose,6,10.0,299.6,3601,47746,1,M64:9028;M7:7986;M1:4301;M17:3408;M18:3408,4.555737800334147,0.0,5.937097164292378,0.0,299.6,low,exact_warm_prefix_required,738
489,450,472783872:65536,1,65536,213,33,961,259193.324556,0.0,309.6,3096.0,uncalibrated_source_proxy,512699987,1048981,mixed,471801499,mixed,6,10.0,299.6,3716,41046,0,M3:6974;M7:6468;M18:3192;M17:3184;M6:2454,3.9129402725120856,0.0,0.0,0.0,299.6,low,exact_warm_prefix_required,739
324,322,338187264:16384,1,16384,43,9,134,49948.20647,0.0,307.31509792355587,3073.150979235558,uncalibrated_source_proxy,339763454,1045033,mixed,337672152,mixed,21,7.857142857142857,299.45795506641304,2665,23353,0,M2:2898;M1:2806;M3:2684;M26:2664;M22:2412,2.2346662736966203,0.0,0.0,0.0,299.45795506641304,low,exact_warm_prefix_required,740
528,524,549241088:4096,1,4096,1091,251,897,1187161.483797,0.0,309.6,3096.0,uncalibrated_source_proxy,553435380,1048533,xml,549240968,xml,5,10.6,299.0,37171,565969,0,M3:156926;M8:148764;M6:49170;M9:34661;M1:29141,53.977223415953524,0.0,41.16877207699698,0.0,299.0,low,exact_warm_prefix_required,741
525,524,549763072:4096;549241088:16384,2,20480,6739,1293,912,3824462.78526,0.0,309.6,3096.0,uncalibrated_source_proxy,550289600,1048564,xml,549240968,xml,5,10.6,299.0,37427,555498,0,M3:157036;M8:147158;M6:47610;M9:35530;M21:27060,52.97702381542758,0.0,41.169989236527854,0.0,299.0,low,exact_warm_prefix_required,742
526,524,549241088:16384;549241088:65536,2,81920,6531,1249,887,3578840.266447,0.0,309.6,3096.0,uncalibrated_source_proxy,551338164,1048610,xml,549240968,xml,5,10.6,299.0,37065,551809,0,M3:153604;M8:149490;M6:47268;M9:32208;M1:28957,52.62290079247766,0.0,41.17179534421883,0.0,299.0,low,exact_warm_prefix_required,743
527,524,549241088:65536;549241088:4096,2,69632,2015,443,813,1112567.709967,0.0,309.6,3096.0,uncalibrated_source_proxy,552386774,1048606,xml,549240968,xml,5,10.6,299.0,36608,539562,0,M8:145486;M3:127820;M1:46920;M6:46128;M9:28391,51.45517000665646,0.0,41.171638291376134,0.0,299.0,low,exact_warm_prefix_required,744
529,524,549241088:4096,1,4096,367,81,514,438816.935718,0.0,309.6,3096.0,uncalibrated_source_proxy,554483913,383400,xml,549240968,xml,5,10.6,299.0,13575,201091,0,M3:55132;M8:48246;M6:17340;M21:14938;M9:12650,52.44940010432968,0.0,15.053514972176023,0.0,299.0,low,exact_warm_prefix_required,745
403,402,421448704:16384,1,16384,198,34,166,213258.610003,0.0,309.6,3096.0,uncalibrated_source_proxy,422496780,1048698,url,421448568,url,5,10.6,299.0,8265,89269,0,M1:23828;M7:9416;M9:7865;M24:6754;M6:6312,8.512364856231251,0.0,2.827968048834236,0.0,299.0,low,exact_warm_prefix_required,746
494,487,511094528:65536,1,65536,372,56,1025,435747.48409,0.0,309.6,3096.0,uncalibrated_source_proxy,517943610,1047909,prose,510603142,prose,5,10.6,299.0,5050,84366,0,M50:21660;M34:16965;M7:13420;M110:7434;M92:5790,8.050889915059418,0.0,5.936349391232272,0.0,299.0,low,exact_warm_prefix_required,747
476,473,496909312:65536,1,65536,359,59,1740,448001.379728,0.0,309.6,3096.0,uncalibrated_source_proxy,499072095,1047966,prose,495926457,prose,5,10.6,299.0,6857,82659,1,M1:12788;M7:12034;M118:6818;M103:5610;M13:5440,7.887565054591466,0.0,5.9366722932355,0.0,299.0,low,exact_warm_prefix_required,748
493,487,510603264:16384,1,16384,440,74,1073,509563.143146,0.0,309.6,3096.0,uncalibrated_source_proxy,516894220,1049390,prose,510603142,prose,5,10.6,299.0,5129,80890,0,M50:21888;M7:13530;M34:11250;M110:7826;M92:5780,7.7082876718855715,0.0,5.944739178368765,0.0,299.0,low,exact_warm_prefix_required,749
477,473,496909312:65536,1,65536,435,67,1237,507423.931142,0.0,309.6,3096.0,uncalibrated_source_proxy,500120061,1048419,prose,495926457,prose,5,10.6,299.0,6242,79025,1,M1:13547;M7:12540;M34:8370;M118:7560;M106:6180,7.537539857633256,0.0,5.939238514419046,0.0,299.0,low,exact_warm_prefix_required,750
492,487,510603264:16384,1,16384,508,88,1122,581157.088568,0.0,309.6,3096.0,uncalibrated_source_proxy,515845125,1049095,prose,510603142,prose,5,10.6,299.0,4884,75590,0,M34:13680;M50:13642;M7:12826;M110:5180;M17:4824,7.205257865112311,0.0,5.943068018878376,0.0,299.0,low,exact_warm_prefix_required,751
478,473,496958464:16384,1,16384,369,63,1456,446460.603131,0.0,309.6,3096.0,uncalibrated_source_proxy,501168480,1047973,prose,495926457,prose,5,10.6,299.0,5749,70154,0,M7:11682;M1:9867;M34:4860;M17:4560;M18:4552,6.694256435995966,0.0,5.936711947867475,0.0,299.0,low,exact_warm_prefix_required,752
499,495,519482880:65536,1,65536,573,91,1691,671834.270679,0.0,309.6,3096.0,uncalibrated_source_proxy,523185708,1047713,prose,518991519,prose,5,10.6,299.0,5269,68964,1,M13:12835;M1:10764;M7:10032;M14:5214;M17:3896,6.582336956781103,0.0,5.935239061536963,0.0,299.0,low,exact_warm_prefix_required,753
496,495,519974144:65536,1,65536,407,71,2043,515156.994842,0.0,309.6,3096.0,uncalibrated_source_proxy,520039711,1049031,prose,518991519,prose,5,10.6,299.0,4040,65928,0,M64:18241;M7:12892;M34:12195;M17:4880;M18:4880,6.284656983444722,0.0,5.942705462243174,0.0,299.0,low,exact_warm_prefix_required,754
497,495,519974144:65536,1,65536,478,78,1966,584904.6025,0.0,309.6,3096.0,uncalibrated_source_proxy,521088742,1048925,prose,518991519,prose,5,10.6,299.0,3983,62935,0,M64:18722;M7:12628;M34:9225;M17:4848;M18:4848,5.999952332149582,0.0,5.942104977816118,0.0,299.0,low,exact_warm_prefix_required,755
500,495,519482880:65536,1,65536,358,60,1560,442022.352608,0.0,309.6,3096.0,uncalibrated_source_proxy,524233421,1037778,prose,518991519,prose,5,10.6,299.0,4709,61533,1,M13:11645;M1:9959;M7:8932;M14:4587;M71:3752,5.929302798864497,0.0,5.878957808869134,0.0,299.0,low,exact_warm_prefix_required,756
491,487,510603264:16384,1,16384,558,94,1233,635717.556485,0.0,309.6,3096.0,uncalibrated_source_proxy,514796869,1048256,prose,510603142,prose,5,10.6,299.0,4390,61413,0,M3:12518;M34:12240;M7:11748;M62:5670;M17:4584,5.858587978509067,0.0,5.938315127988763,0.0,299.0,low,exact_warm_prefix_required,757
490,473,496448512:4096,1,4096,285,53,1454,359130.742308,0.0,309.6,3096.0,uncalibrated_source_proxy,513748968,1047901,prose,495926457,prose,5,10.6,299.0,4406,57082,0,M3:12276;M7:11594;M34:7290;M17:4488;M18:4488,5.447270305114701,0.0,5.936304071652872,0.0,299.0,low,exact_warm_prefix_required,758
490,487,510603264:16384,1,16384,569,95,1200,644763.968892,0.0,309.6,3096.0,uncalibrated_source_proxy,513748968,1047901,prose,510603142,prose,5,10.6,299.0,4406,57082,0,M3:12276;M7:11594;M34:7290;M17:4488;M18:4488,5.447270305114701,0.0,5.936304071652872,0.0,299.0,low,exact_warm_prefix_required,759
479,473,496958464:16384,1,16384,310,56,1310,377392.971366,0.0,309.6,3096.0,uncalibrated_source_proxy,502216453,1049001,prose,495926457,prose,5,10.6,299.0,4511,54231,0,M3:10406;M7:9614;M17:4088;M18:4080;M34:3960,5.169775815275677,0.0,5.942535513820422,0.0,299.0,low,exact_warm_prefix_required,760
484,456,478103296:65536,1,65536,443,69,355,476254.305682,0.0,309.6,3096.0,uncalibrated_source_proxy,507459891,1047773,list,478103262,list,5,10.6,299.0,4691,51190,1,M1:9223;M7:7942;M112:4690;M100:4060;M128:3980,4.885600220658483,0.0,8.928056501848767,0.0,299.0,low,exact_warm_prefix_required,761
433,426,447624704:65536,1,65536,332,54,870,380102.651839,0.0,309.6,3096.0,uncalibrated_source_proxy,453985499,1048967,url,446641702,url,5,10.6,299.0,4537,49970,1,M7:6424;M1:5244;M13:4165;M14:3575;M20:3080,4.763734226148201,0.0,2.8286934468088067,0.0,299.0,low,exact_warm_prefix_required,762
498,495,519482880:65536,1,65536,350,58,1668,438260.330865,0.0,309.6,3096.0,uncalibrated_source_proxy,522137667,1048041,prose,518991519,prose,5,10.6,299.0,3601,47746,1,M64:9028;M7:7986;M1:4301;M17:3408;M18:3408,4.555737800334147,0.0,5.937097164292378,0.0,299.0,low,exact_warm_prefix_required,763
467,456,478103296:65536,1,65536,496,76,1234,565409.411863,0.0,309.6,3096.0,uncalibrated_source_proxy,489635862,1048909,list,478103262,list,5,10.6,299.0,3775,40063,0,M1:4577;M3:4070;M2:3752;M17:2984;M18:2976,3.819492444053774,0.0,8.937736339166678,0.0,299.0,low,exact_warm_prefix_required,764
501,426,447624704:65536,1,65536,192,30,773,229973.652726,0.0,309.6,3096.0,uncalibrated_source_proxy,525271199,1046106,url,446641702,url,5,10.6,299.0,3724,36498,1,M12:4884;M11:4062;M1:3703;M14:2783;M3:2596,3.488938979415088,0.0,2.820978340469599,0.0,299.0,low,exact_warm_prefix_required,765
481,426,447673856:16384,1,16384,68,12,794,101494.033977,0.0,309.6,3096.0,uncalibrated_source_proxy,504314359,1048508,url,446641702,url,5,10.6,299.0,3617,34737,0,M3:3652;M7:3146;M10:2808;M1:2806;M17:2152,3.312993320031893,0.0,2.827455685952569,0.0,299.0,low,exact_warm_prefix_required,766
457,456,478103296:65536,1,65536,385,59,1417,457548.712278,0.0,309.6,3096.0,uncalibrated_source_proxy,479152114,1046738,list,478103262,list,5,10.6,299.0,3152,34189,1,M1:5658;M7:4290;M86:3887;M17:2496;M18:2488,3.266242364373893,0.0,8.91923728386986,0.0,299.0,low,exact_warm_prefix_required,767
502,426,447624704:65536,1,65536,215,35,674,250392.426827,0.0,309.6,3096.0,uncalibrated_source_proxy,526317305,1047880,url,446641702,url,5,10.6,299.0,3534,33426,0,M11:5016;M3:3894;M12:3674;M5:2364;M62:2180,3.1898690689773637,0.0,2.825762191796322,0.0,299.0,low,exact_warm_prefix_required,768
428,426,447624704:65536;447673856:16384,2,81920,241,37,605,221266.602715,0.0,309.6,3096.0,uncalibrated_source_proxy,448742521,1048964,url,446641702,url,5,10.6,299.0,3315,31059,1,M1:4508;M7:2618;M11:2490;M14:2156;M20:1950,2.9609214424899233,0.0,2.82868535686857,0.0,299.0,low,exact_warm_prefix_required,769
272,2,2097920:16384,1,16384,75,15,133,83695.898571,0.0,306.16625241467597,3061.6625241467596,uncalibrated_source_proxy,285202995,1046489,list,2097908,list,106,7.169811320754717,298.99644109392125,2157,20864,0,M1:3703;M2:1862;M3:1628;M6:1338;M10:1152,1.9937142196430158,0.0,8.91711555896479,0.0,298.99644109392125,low,exact_warm_prefix_required,770
97,95,100699136:16384;100649984:65536,2,81920,298,50,133,166013.115839,0.0,306.16625241467597,3061.6625241467596,uncalibrated_source_proxy,101762496,1047087,mixed,99667131,mixed,41,7.439024390243903,298.72722802443207,4197,45867,0,M3:7810;M1:7084;M2:6664;M9:4312;M6:3978,4.3804383016883985,0.0,0.0,0.0,298.72722802443207,low,exact_warm_prefix_required,771
528,525,550811648:4096;550289664:16384,2,20480,3046,664,939,1962050.703774,0.0,309.6,3096.0,uncalibrated_source_proxy,553435380,1048533,xml,550289600,xml,4,11.5,298.1,37171,565969,0,M3:156926;M8:148764;M6:49170;M9:34661;M1:29141,53.977223415953524,0.0,41.16877207699698,0.0,298.1,low,exact_warm_prefix_required,772
526,525,550289664:16384;551321600:16384,2,32768,6624,1272,916,3700106.124087,0.0,309.6,3096.0,uncalibrated_source_proxy,551338164,1048610,xml,550289600,xml,4,11.5,298.1,37065,551809,0,M3:153604;M8:149490;M6:47268;M9:32208;M1:28957,52.62290079247766,0.0,41.17179534421883,0.0,298.1,low,exact_warm_prefix_required,773
527,525,551321600:16384;550811648:4096,2,20480,5591,1135,832,3021722.704419,0.0,309.6,3096.0,uncalibrated_source_proxy,552386774,1048606,xml,550289600,xml,4,11.5,298.1,36608,539562,0,M8:145486;M3:127820;M1:46920;M6:46128;M9:28391,51.45517000665646,0.0,41.171638291376134,0.0,298.1,low,exact_warm_prefix_required,774
529,525,550811648:4096;551333888:4096,2,8192,991,219,512,697940.356202,0.0,309.6,3096.0,uncalibrated_source_proxy,554483913,383400,xml,550289600,xml,4,11.5,298.1,13575,201091,0,M3:55132;M8:48246;M6:17340;M21:14938;M9:12650,52.44940010432968,0.0,15.053514972176023,0.0,298.1,low,exact_warm_prefix_required,775
5,4,5177856:65536;4195584:256,2,65792,125,21,242,109677.122125,0.0,309.6,3096.0,uncalibrated_source_proxy,5243475,1048325,mixed,4195514,mixed,4,11.5,298.1,12960,93075,1,M35:60258;M1:8142;M2:6986;M9:4169;M3:3630,8.878448954284215,0.0,0.0,0.0,298.1,low,exact_warm_prefix_required,776
454,453,475939328:65536,1,65536,294,46,1690,375258.321642,0.0,309.6,3096.0,uncalibrated_source_proxy,476005114,1048830,prose,474956992,prose,4,11.5,298.1,5114,71150,0,M13:15385;M7:10912;M3:8096;M14:4807;M17:4056,6.783749511360278,0.0,5.941566807810739,0.0,298.1,low,exact_warm_prefix_required,777
499,496,520039936:65536,1,65536,532,82,1505,621065.482739,0.0,309.6,3096.0,uncalibrated_source_proxy,523185708,1047713,prose,520039711,prose,4,11.5,298.1,5269,68964,1,M13:12835;M1:10764;M7:10032;M14:5214;M17:3896,6.582336956781103,0.0,5.935239061536963,0.0,298.1,low,exact_warm_prefix_required,778
497,496,520039936:65536,1,65536,747,113,2790,901321.499564,0.0,309.6,3096.0,uncalibrated_source_proxy,521088742,1048925,prose,520039711,prose,4,11.5,298.1,3983,62935,0,M64:18722;M7:12628;M34:9225;M17:4848;M18:4848,5.999952332149582,0.0,5.942104977816118,0.0,298.1,low,exact_warm_prefix_required,779
500,496,520039936:65536,1,65536,412,66,1417,492293.696373,0.0,309.6,3096.0,uncalibrated_source_proxy,524233421,1037778,prose,520039711,prose,4,11.5,298.1,4709,61533,1,M13:11645;M1:9959;M7:8932;M14:4587;M71:3752,5.929302798864497,0.0,5.878957808869134,0.0,298.1,low,exact_warm_prefix_required,780
